FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,CLASE DE ARMA,PERMISO,ZONA,CLASE DE SITIO,CÓDIGO DANE,CANTIDAD
04/01/2017,ANTIOQUIA,MEDELLÍN (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
04/01/2017,SANTANDER,BARRANCABERMEJA,Miércoles,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,68081000,1
04/01/2017,QUINDÍO,MONTENEGRO,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,63470000,1
04/01/2017,TOLIMA,PURIFICACIÓN,Miércoles,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,73585000,1
04/01/2017,TOLIMA,PURIFICACIÓN,Miércoles,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,73585000,1
04/01/2017,VALLE,BUENAVENTURA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,76109000,1
04/01/2017,VALLE,BUENAVENTURA,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76109000,1
04/01/2017,VALLE,DAGUA,Miércoles,PISTOLA,CON PERMISO,RURAL,CARRETERA,76233000,1
04/01/2017,VALLE,GUADALAJARA DE BUGA,Miércoles,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,76111000,1
05/01/2017,ANTIOQUIA,BURITICÁ,Jueves,PISTOLA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5113000,1
05/01/2017,ANTIOQUIA,BURITICÁ,Jueves,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5113000,1
05/01/2017,ANTIOQUIA,RIONEGRO,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5615000,1
05/01/2017,ANTIOQUIA,SANTA BÁRBARA,Jueves,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5679000,1
05/01/2017,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Jueves,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,5042000,1
05/01/2017,BOYACÁ,GUATEQUE,Jueves,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,15322000,1
05/01/2017,BOYACÁ,SAN PABLO DE BORBUR,Jueves,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,15681000,1
05/01/2017,CALDAS,ANSERMA,Jueves,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,17042000,1
05/01/2017,CAQUETÁ,MORELIA,Jueves,PISTOLA,CON PERMISO,RURAL,CARRETERA,18479000,1
05/01/2017,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Jueves,REVOLVER,SIN PERMISO,RURAL,CARRETERA,18753000,1
05/01/2017,CASANARE,SAN LUIS DE PALENQUE,Jueves,ESCOPETA DE FISTO,SIN PERMISO,RURAL,RIVERAS,85325000,1
05/01/2017,CAUCA,GUACHENÉ,Jueves,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,19300000,1
05/01/2017,CUNDINAMARCA,TOCANCIPÁ,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,25817000,1
05/01/2017,GUAJIRA,MAICAO,Jueves,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,44430000,1
05/01/2017,GUAVIARE,SAN JOSÉ DEL GUAVIARE (CT),Jueves,ESCOPETA,SIN PERMISO,URBANA,PUESTO DE CONTROL,95001000,1
05/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Jueves,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,8001000,1
05/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Jueves,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,8001000,1
05/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
23/01/2017,HUILA,AIPE,Lunes,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,41016000,1
05/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
05/01/2017,ATLÁNTICO,SOLEDAD,Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8758000,1
05/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
05/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
05/01/2017,SANTANDER,BUCARAMANGA (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,68001000,1
05/01/2017,SANTANDER,BUCARAMANGA (CT),Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,68001000,1
05/01/2017,VALLE,CALI (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
05/01/2017,VALLE,JAMUNDÍ,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76364000,1
05/01/2017,VALLE,JAMUNDÍ,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76364000,1
05/01/2017,VALLE,YUMBO,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,76892000,2
05/01/2017,BOLÍVAR,CARTAGENA (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13001000,1
05/01/2017,TOLIMA,IBAGUÉ (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,73001000,1
05/01/2017,TOLIMA,IBAGUÉ (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,73001000,1
05/01/2017,TOLIMA,PIEDRAS,Jueves,ESCOPETA DE FISTO,SIN PERMISO,RURAL,VIAS PUBLICAS,73547000,1
05/01/2017,CALDAS,MANIZALES (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,17001000,1
05/01/2017,CALDAS,MANIZALES (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,17001000,1
05/01/2017,ANTIOQUIA,BARBOSA,Jueves,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,5079000,1
05/01/2017,ANTIOQUIA,COPACABANA,Jueves,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,5212000,1
05/01/2017,ANTIOQUIA,MEDELLÍN (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,ALMACENES,5001000,1
05/01/2017,HUILA,NEIVA (CT),Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,41001000,1
05/01/2017,RISARALDA,PEREIRA (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,66001000,1
05/01/2017,CAUCA,POPAYÁN (CT),Jueves,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,19001000,1
05/01/2017,META,ACACÍAS,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,50006000,1
05/01/2017,MAGDALENA,PIJIÑO DEL CARMEN,Jueves,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,47545000,1
05/01/2017,META,VISTAHERMOSA,Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,50711000,1
05/01/2017,NARIÑO,SAN ANDRES DE TUMACO,Jueves,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,52835000,1
05/01/2017,PUTUMAYO,PUERTO LEGUÍZAMO,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,86573000,1
05/01/2017,TOLIMA,MELGAR,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,73449000,1
05/01/2017,ANTIOQUIA,CAREPA,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5147000,1
05/01/2017,VALLE,SEVILLA,Jueves,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,76736000,1
06/01/2017,ANTIOQUIA,AMAGÁ,Viernes,ESCOPETA,SIN PERMISO,URBANA,FINCAS Y SIMILARES,5030000,1
06/01/2017,ANTIOQUIA,ANGELÓPOLIS,Viernes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5036000,1
06/01/2017,ANTIOQUIA,GUARNE,Viernes,REVOLVER,CON PERMISO,RURAL,BODEGAS Y SIMILARES,5318000,1
06/01/2017,CALDAS,LA DORADA,Viernes,PISTOLA,SIN PERMISO,RURAL,CARRETERA,17380000,2
06/01/2017,CALDAS,SALAMINA,Viernes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,17653000,1
06/01/2017,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,18753000,1
06/01/2017,CASANARE,PAZ DE ARIPORO,Viernes,FUSIL / RIFLE,SIN PERMISO,URBANA,CASAS DE HABITACION,85250000,1
06/01/2017,CAUCA,VILLA RICA,Viernes,REVOLVER,SIN PERMISO,RURAL,CARRETERA,19845000,2
06/01/2017,CHOCÓ,CÉRTEGUI,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,27160000,1
06/01/2017,CHOCÓ,QUIBDÓ (CT),Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,27001000,1
06/01/2017,CUNDINAMARCA,GACHANCIPÁ,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,25295000,2
06/01/2017,CUNDINAMARCA,SOACHA,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,25754000,1
06/01/2017,CUNDINAMARCA,ZIPAQUIRÁ,Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,25899000,1
06/01/2017,GUAVIARE,SAN JOSÉ DEL GUAVIARE (CT),Viernes,ESCOPETA DE FISTO,SIN PERMISO,URBANA,PUESTO DE CONTROL,95001000,1
06/01/2017,HUILA,TESALIA,Viernes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,41797000,1
06/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
06/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
06/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
06/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
06/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
06/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
06/01/2017,ATLÁNTICO,SOLEDAD,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8758000,1
06/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
06/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
06/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,11001000,1
06/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
06/01/2017,SANTANDER,BUCARAMANGA (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,68001000,1
06/01/2017,SANTANDER,BUCARAMANGA (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,68001000,1
06/01/2017,SANTANDER,FLORIDABLANCA,Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,68276000,1
06/01/2017,SANTANDER,PIEDECUESTA,Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,68547000,1
06/01/2017,VALLE,CALI (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
06/01/2017,CALDAS,MANIZALES (CT),Viernes,REVOLVER,CON PERMISO,RURAL,"BARES, CANTINAS Y SIMILARES",17001000,1
06/01/2017,ANTIOQUIA,MEDELLÍN (CT),Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
06/01/2017,ANTIOQUIA,MEDELLÍN (CT),Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
06/01/2017,RISARALDA,PEREIRA (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,66001000,1
06/01/2017,MAGDALENA,FUNDACIÓN,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,47288000,1
06/01/2017,META,GUAMAL,Viernes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,50318000,1
06/01/2017,META,PUERTO LÓPEZ,Viernes,REVOLVER,SIN PERMISO,RURAL,TRAMO DE VIA,50573000,2
06/01/2017,META,SAN MARTÍN,Viernes,FUSIL / RIFLE,SIN PERMISO,RURAL,BOSQUES,50689000,1
06/01/2017,SANTANDER,SAN VICENTE DE CHUCURÍ,Viernes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68689000,1
06/01/2017,SUCRE,SINCELEJO (CT),Viernes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,70001000,1
06/01/2017,TOLIMA,ESPINAL,Viernes,REVOLVER,SIN PERMISO,URBANA,TERMINAL DE TRANSPORTES,73268000,1
06/01/2017,TOLIMA,LÉRIDA,Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,73408000,1
07/01/2017,ANTIOQUIA,EBÉJICO,Sábado,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5240000,1
07/01/2017,ANTIOQUIA,TÁMESIS,Sábado,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5789000,1
07/01/2017,BOYACÁ,COPER,Sábado,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,15212000,1
07/01/2017,CALDAS,AGUADAS,Sábado,ESCOPETA,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,17013000,1
07/01/2017,CALDAS,ANSERMA,Sábado,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,17042000,1
07/01/2017,CALDAS,RIOSUCIO,Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,17614000,1
07/01/2017,CALDAS,SAN JOSÉ,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,17665000,1
07/01/2017,CAQUETÁ,CURILLO,Sábado,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,18205000,1
07/01/2017,CAQUETÁ,PUERTO RICO,Sábado,ESCOPETA DE FISTO,SIN PERMISO,RURAL,VIAS PUBLICAS,18592000,1
07/01/2017,CAUCA,PUERTO TEJADA,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,19573000,1
07/01/2017,CAUCA,SANTANDER DE QUILICHAO,Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,19698000,1
07/01/2017,CAUCA,SANTANDER DE QUILICHAO,Sábado,PISTOLA,SIN PERMISO,RURAL,CARRETERA,19698000,1
07/01/2017,CESAR,EL COPEY,Sábado,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,20238000,2
07/01/2017,CESAR,LA JAGUA DE IBIRICO,Sábado,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,20400000,1
07/01/2017,CÓRDOBA,PUERTO ESCONDIDO,Sábado,PISTOLA,SIN PERMISO,RURAL,"BARES, CANTINAS Y SIMILARES",23574000,1
07/01/2017,CÓRDOBA,PUERTO ESCONDIDO,Sábado,REVOLVER,SIN PERMISO,RURAL,"BARES, CANTINAS Y SIMILARES",23574000,2
07/01/2017,CUNDINAMARCA,GIRARDOT,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,25307000,1
07/01/2017,CUNDINAMARCA,MANTA,Sábado,PISTOLA,CON PERMISO,RURAL,CARRETERA,25436000,1
07/01/2017,GUAINÍA,INÍRIDA (CT),Sábado,ESCOPETA,SIN PERMISO,RURAL,ZONA SELVÁTICA,94001000,1
07/01/2017,GUAJIRA,MANAURE,Sábado,FUSIL / RIFLE,SIN PERMISO,RURAL,TRAMO DE VIA,44560000,2
07/01/2017,GUAJIRA,RIOHACHA (CT),Sábado,ESCOPETA,SIN PERMISO,RURAL,LOTE BALDIO,44001000,1
07/01/2017,HUILA,PALESTINA,Sábado,ESCOPETA DE FISTO,SIN PERMISO,RURAL,VIAS PUBLICAS,41530000,1
07/01/2017,HUILA,SUAZA,Sábado,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,41770000,1
07/01/2017,HUILA,TIMANÁ,Sábado,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,41807000,1
07/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
07/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
07/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
07/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
07/01/2017,SANTANDER,GIRÓN,Sábado,REVOLVER,SIN PERMISO,URBANA,TIENDA,68307000,1
07/01/2017,VALLE,CALI (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
07/01/2017,VALLE,CALI (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
07/01/2017,VALLE,CALI (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
07/01/2017,NORTE DE SANTANDER,CÚCUTA (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,1
07/01/2017,NORTE DE SANTANDER,CÚCUTA (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,1
07/01/2017,NORTE DE SANTANDER,VILLA DEL ROSARIO,Sábado,REVOLVER,SIN PERMISO,URBANA,DENTRO DE LA VIVIENDA,54874000,1
07/01/2017,TOLIMA,IBAGUÉ (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,73001000,1
07/01/2017,ANTIOQUIA,MEDELLÍN (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
07/01/2017,ANTIOQUIA,MEDELLÍN (CT),Sábado,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,5001000,1
07/01/2017,NARIÑO,PASTO (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,52001000,1
07/01/2017,MAGDALENA,GUAMAL,Sábado,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,47318000,1
07/01/2017,SANTANDER,BARRANCABERMEJA,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,68081000,1
07/01/2017,PUTUMAYO,VILLAGARZÓN,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,86885000,1
07/01/2017,QUINDÍO,ARMENIA (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,63001000,1
07/01/2017,QUINDÍO,CALARCA,Sábado,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,63130000,1
07/01/2017,SANTANDER,CONCEPCIÓN,Sábado,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,68207000,1
07/01/2017,SANTANDER,RIONEGRO,Sábado,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68615000,1
07/01/2017,SUCRE,SINCELEJO (CT),Sábado,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,70001000,1
07/01/2017,TOLIMA,MELGAR,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,73449000,1
07/01/2017,VALLE,PALMIRA,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,76520000,1
07/01/2017,VALLE,SAN PEDRO,Sábado,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,76670000,1
08/01/2017,ANTIOQUIA,ABEJORRAL,Domingo,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5002000,1
08/01/2017,BOLÍVAR,MAGANGUÉ,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,13430000,1
08/01/2017,BOLÍVAR,MARÍA LA BAJA,Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,13442000,1
08/01/2017,BOLÍVAR,VILLANUEVA,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,13873000,1
08/01/2017,CALDAS,MARQUETALIA,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,17444000,1
08/01/2017,CALDAS,PALESTINA,Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,17524000,1
08/01/2017,CALDAS,PENSILVANIA,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,17541000,1
08/01/2017,CASANARE,PAZ DE ARIPORO,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,85250000,2
08/01/2017,CAUCA,GUAPI,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,19318000,1
08/01/2017,CESAR,VALLEDUPAR (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,20001000,1
08/01/2017,CUNDINAMARCA,GACHETÁ,Domingo,ESCOPETA DE FISTO,SIN PERMISO,RURAL,VIAS PUBLICAS,25297000,1
08/01/2017,CUNDINAMARCA,GUASCA,Domingo,ESCOPETA,SIN PERMISO,URBANA,CARRETERA,25322000,1
08/01/2017,CUNDINAMARCA,MANTA,Domingo,PISTOLA,CON PERMISO,RURAL,CARRETERA,25436000,8
08/01/2017,GUAJIRA,MAICAO,Domingo,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,44430000,1
08/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Domingo,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,8001000,1
08/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
08/01/2017,ATLÁNTICO,SOLEDAD,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8758000,1
08/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,11001000,1
08/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
08/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,11001000,1
08/01/2017,SANTANDER,FLORIDABLANCA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,68276000,1
08/01/2017,VALLE,CALI (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
08/01/2017,VALLE,CALI (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
08/01/2017,VALLE,CALI (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
08/01/2017,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,1
08/01/2017,NORTE DE SANTANDER,EL ZULIA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,54261000,1
08/01/2017,TOLIMA,IBAGUÉ (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,73001000,1
08/01/2017,ANTIOQUIA,LA ESTRELLA,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,5380000,1
08/01/2017,ANTIOQUIA,MEDELLÍN (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
08/01/2017,RISARALDA,LA VIRGINIA,Domingo,REVOLVER,CON PERMISO,URBANA,DISCOTECAS,66400000,1
08/01/2017,RISARALDA,PEREIRA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,66001000,1
08/01/2017,BOLÍVAR,CANTAGALLO,Domingo,REVOLVER,CON PERMISO,URBANA,CASAS DE HABITACION,13160000,1
08/01/2017,META,CASTILLA LA NUEVA,Domingo,ESCOPETA,SIN PERMISO,RURAL,PUENTE,50150000,1
08/01/2017,NARIÑO,PROVIDENCIA,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,52565000,1
08/01/2017,NORTE DE SANTANDER,OCAÑA,Domingo,PISTOLA,CON PERMISO,RURAL,CARRETERA,54498000,1
08/01/2017,PUTUMAYO,ORITO,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,86320000,1
08/01/2017,PUTUMAYO,PUERTO ASÍS,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,86568000,1
08/01/2017,SANTANDER,SABANA DE TORRES,Domingo,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68655000,1
08/01/2017,SANTANDER,SAN GIL,Domingo,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68679000,1
08/01/2017,TOLIMA,LÍBANO,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,73411000,1
08/01/2017,VALLE,BUGALAGRANDE,Domingo,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,76113000,1
08/01/2017,VALLE,EL CERRITO,Domingo,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,76248000,1
08/01/2017,VALLE,LA UNIÓN,Domingo,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,76400000,1
08/01/2017,VALLE,PALMIRA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76520000,1
09/01/2017,ANTIOQUIA,CAUCASIA,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5154000,1
09/01/2017,ANTIOQUIA,MACEO,Lunes,REVOLVER,SIN PERMISO,URBANA,PARQUES,5425000,1
09/01/2017,BOLÍVAR,MARÍA LA BAJA,Lunes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,13442000,2
09/01/2017,BOLÍVAR,ZAMBRANO,Lunes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,13894000,1
